locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP181_00385	CDS	1329	tolC_1		COG1538	Outer membrane protein TolC
VP181_00386	CDS	651	nudF_1	3.6.1.13		ADP-ribose pyrophosphatase
VP181_00387	CDS	444				hypothetical protein
VP181_00388	CDS	807	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
VP181_00389	CDS	585				hypothetical protein
VP181_00390	CDS	1881	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
VP181_00391	CDS	2286	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
VP181_00392	CDS	1065	degS	3.4.21.107	COG0265	Serine endoprotease DegS
VP181_00393	CDS	1368	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
VP181_00394	CDS	444	yhcB		COG3105	Inner membrane protein YhcB
VP181_00395	CDS	1104	zapE		COG1485	Cell division protein ZapE
VP181_00396	CDS	429	rplM		COG0102	50S ribosomal protein L13
VP181_00397	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VP181_00398	CDS	591	petA	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
VP181_00399	CDS	1266	petB		COG1290	Cytochrome b
VP181_00400	CDS	738	petC		COG2857	Ammonia monooxygenase gamma subunit
VP181_00401	CDS	636	sspA_1		COG0625	Stringent starvation protein A
VP181_00402	CDS	483	sspB		COG2969	Stringent starvation protein B
VP181_00403	CDS	702				hypothetical protein
VP181_00404	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
VP181_00405	CDS	366				hypothetical protein
VP181_00406	CDS	1812	lpoA		COG3107	Penicillin-binding protein activator LpoA
VP181_00407	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
VP181_00408	CDS	951	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
VP181_00409	CDS	318	ftsL		COG3116	Cell division protein FtsL
VP181_00410	CDS	1794	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
VP181_00411	CDS	1482	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
VP181_00412	CDS	1365	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
VP181_00413	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
VP181_00414	CDS	1314	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
VP181_00415	CDS	1197	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
VP181_00416	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
VP181_00417	CDS	1458	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
VP181_00418	CDS	783	ftsQ		COG1589	Cell division protein FtsQ
VP181_00419	CDS	1263	ftsA		COG0849	Cell division protein FtsA
VP181_00420	CDS	1230	ftsZ		COG0206	Cell division protein FtsZ
VP181_00421	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
VP181_00422	CDS	456				hypothetical protein
VP181_00423	CDS	2727	secA_1		COG0653	Protein translocase subunit SecA
VP181_00424	CDS	399	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
VP181_00425	CDS	810	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
VP181_00426	CDS	1140	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VP181_00427	CDS	3234	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VP181_00428	CDS	423				hypothetical protein
VP181_00429	CDS	780				hypothetical protein
VP181_00430	CDS	780	yfcA_1		COG0730	putative membrane transporter protein YfcA
VP181_00431	CDS	861	ampR_1			HTH-type transcriptional activator AmpR
VP181_00432	CDS	621				hypothetical protein
VP181_00433	CDS	825	btuF		COG0614	Vitamin B12-binding protein
VP181_00434	CDS	954	cobD		COG1270	Cobalamin biosynthesis protein CobD
VP181_00435	CDS	696	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
VP181_00436	CDS	429				hypothetical protein
VP181_00437	CDS	1413	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
VP181_00438	CDS	4464	gltB_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
VP181_00439	CDS	1470	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
VP181_00440	CDS	4554	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
VP181_00441	CDS	960				hypothetical protein
VP181_00442	CDS	1746	cph2_1			Phytochrome-like protein cph2
VP181_00443	CDS	2352	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
VP181_00444	CDS	465				hypothetical protein
VP181_00445	CDS	717	arcA_1		COG0745	Aerobic respiration control protein ArcA
VP181_00446	CDS	408				hypothetical protein
VP181_00447	CDS	483		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
VP181_00448	CDS	471				hypothetical protein
VP181_00449	CDS	2460	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
VP181_00450	CDS	957	thrB	2.7.1.39	COG0083	Homoserine kinase
VP181_00451	CDS	1281	thrC	4.2.3.1	COG0498	Threonine synthase
VP181_00452	CDS	378	grcA		COG3445	Autonomous glycyl radical cofactor
VP181_00453	CDS	888	nfo	3.1.21.2	COG0648	Endonuclease 4
VP181_00454	CDS	681	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
VP181_00455	CDS	552				hypothetical protein
VP181_00456	CDS	186				hypothetical protein
VP181_00457	CDS	1434	alsT_1		COG1115	Amino-acid carrier protein AlsT
VP181_00458	CDS	777				hypothetical protein
VP181_00459	CDS	1224	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
VP181_00460	CDS	648	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
VP181_00461	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
VP181_00462	CDS	519	fldB		COG0716	Flavodoxin 2
VP181_00463	CDS	918	xerD_1		COG4974	Tyrosine recombinase XerD
VP181_00464	CDS	789	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
VP181_00465	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
VP181_00466	CDS	783	prfB		COG1186	Peptide chain release factor RF2
VP181_00467	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
VP181_00468	CDS	1335	zraR_2		COG2204	Transcriptional regulatory protein ZraR
VP181_00469	CDS	111				hypothetical protein
VP181_00470	CDS	252				hypothetical protein
VP181_00471	CDS	1035	tas		COG0667	Protein tas
VP181_00472	CDS	312				hypothetical protein
VP181_00473	CDS	681	mutH		COG3066	DNA mismatch repair protein MutH
VP181_00474	CDS	525	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
VP181_00475	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
VP181_00476	CDS	792				hypothetical protein
VP181_00477	CDS	822	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
VP181_00478	CDS	852	thyA	2.1.1.45	COG0207	Thymidylate synthase
VP181_00479	CDS	1143				hypothetical protein
VP181_00480	CDS	1149				hypothetical protein
VP181_00481	CDS	891	nhaR		COG0583	Transcriptional activator protein NhaR
VP181_00482	CDS	297	hlyU		COG0640	Transcriptional activator HlyU
VP181_00483	CDS	261	rpsT		COG0268	30S ribosomal protein S20
VP181_00484	CDS	1563	murJ		COG0728	putative lipid II flippase MurJ
VP181_00485	CDS	936	ribF		COG0196	Riboflavin biosynthesis protein RibF
VP181_00486	CDS	2829	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VP181_00487	CDS	510	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
VP181_00488	CDS	459	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
VP181_00489	CDS	954	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
VP181_00490	CDS	729	btsR_1		COG3279	Transcriptional regulatory protein BtsR
VP181_00491	CDS	1671	btsS_1	2.7.13.3	COG3275	Sensor histidine kinase BtsS
VP181_00492	CDS	1485	cstA		COG1966	Peptide transporter CstA
VP181_00493	CDS	342				hypothetical protein
VP181_00494	CDS	333				hypothetical protein
VP181_00495	CDS	927	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
VP181_00496	CDS	1113	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
VP181_00497	CDS	984	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
VP181_00498	CDS	1074	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
VP181_00499	CDS	1128	tyrA		COG0287	T-protein
VP181_00500	CDS	1002	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
VP181_00501	CDS	369				hypothetical protein
VP181_00502	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
VP181_00503	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
VP181_00504	CDS	312	trpR		COG2973	Trp operon repressor
VP181_00505	CDS	534		3.6.1.-	COG1986	Non-canonical purine NTP phosphatase
VP181_00506	CDS	1179	pheA		COG0077	P-protein
VP181_00507	CDS	327	raiA		COG1544	Ribosome-associated inhibitor A
VP181_00508	CDS	1482	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
VP181_00509	CDS	729	bamD		COG4105	Outer membrane protein assembly factor BamD
VP181_00510	CDS	978	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
VP181_00511	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
VP181_00512	CDS	2574	clpB		COG0542	Chaperone protein ClpB
VP181_00513	tRNA	85				tRNA-Tyr(gta)
VP181_00514	CDS	1095	mdtA_2			Multidrug resistance protein MdtA
VP181_00515	CDS	3114	bepE_2			Efflux pump membrane transporter BepE
VP181_00516	CDS	198				hypothetical protein
VP181_00517	CDS	576				hypothetical protein
VP181_00518	CDS	360				hypothetical protein
VP181_00519	CDS	1095	cysK_1	2.5.1.47		Cysteine synthase
VP181_00520	CDS	480	decR		COG1522	DNA-binding transcriptional activator DecR
VP181_00521	CDS	3045				hypothetical protein
VP181_00522	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
VP181_00523	CDS	435	ybaY		COG3126	putative lipoprotein YbaY
VP181_00524	CDS	303				DNA base-flipping protein
VP181_00525	CDS	744				hypothetical protein
VP181_00526	CDS	2004	dgcN_1	2.7.7.65	COG2199	Diguanylate cyclase DgcN
VP181_00527	CDS	735	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
VP181_00528	CDS	324			COG1146	Ferredoxin 1
VP181_00529	CDS	1620				hypothetical protein
VP181_00530	CDS	420				hypothetical protein
VP181_00531	CDS	2307	zntA	3.6.3.-		Zinc/cadmium/lead-transporting P-type ATPase
VP181_00532	CDS	759	udp_1	2.4.2.3	COG2820	Uridine phosphorylase
VP181_00533	CDS	1161				hypothetical protein
VP181_00534	CDS	1992	mcpP_2		COG0840	Methyl-accepting chemotaxis protein McpP
VP181_00535	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
VP181_00536	CDS	1398				hypothetical protein
VP181_00537	CDS	393				hypothetical protein
VP181_00538	CDS	591	lpoB		COG3417	Penicillin-binding protein activator LpoB
VP181_00539	CDS	882	thiK	2.7.1.89	COG0510	Thiamine kinase
VP181_00540	CDS	540				hypothetical protein
VP181_00541	CDS	1290	ndh	1.6.99.3	COG1252	NADH dehydrogenase
VP181_00542	CDS	549	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
VP181_00543	CDS	768				hypothetical protein
VP181_00544	CDS	3462	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
VP181_00545	CDS	570				hypothetical protein
VP181_00546	CDS	1209	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
VP181_00547	CDS	708	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
VP181_00548	CDS	1245	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
VP181_00549	CDS	510				hypothetical protein
VP181_00550	CDS	2259	comEC		COG0658	ComE operon protein 3
VP181_00551	CDS	1749	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
VP181_00552	CDS	1008	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
VP181_00553	CDS	180				hypothetical protein
VP181_00554	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
VP181_00555	CDS	1560				hypothetical protein
VP181_00556	CDS	1272				hypothetical protein
VP181_00557	CDS	1935				hypothetical protein
VP181_00558	CDS	501				hypothetical protein
VP181_00559	CDS	669				hypothetical protein
VP181_00560	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
VP181_00561	CDS	978				hypothetical protein
VP181_00562	CDS	2277	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
VP181_00563	CDS	1548				hypothetical protein
VP181_00564	CDS	1461				hypothetical protein
VP181_00565	CDS	771	occP			Octopine permease ATP-binding protein P
VP181_00566	CDS	771	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
VP181_00567	CDS	741	hisQ		COG4215	Histidine transport system permease protein HisQ
VP181_00568	CDS	678	hisM		COG4160	Histidine transport system permease protein HisM
VP181_00569	CDS	2721	impA	3.4.24.-		Immunomodulating metalloprotease
VP181_00570	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
VP181_00571	CDS	165				hypothetical protein
VP181_00572	CDS	546	priC		COG3923	Primosomal replication protein N''
VP181_00573	CDS	765	yfcA_2		COG0730	putative membrane transporter protein YfcA
VP181_00574	CDS	2076	dinG_1	3.6.4.12	COG1199	putative ATP-dependent helicase DinG
VP181_00575	CDS	984				hypothetical protein
VP181_00576	CDS	654				hypothetical protein
VP181_00577	CDS	717	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
VP181_00578	CDS	2226	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
VP181_00579	CDS	219	cspD		COG1278	Cold shock-like protein CspD
VP181_00580	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
VP181_00581	CDS	2271	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
VP181_00582	CDS	1041	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
VP181_00583	CDS	219	infA		COG0361	Translation initiation factor IF-1
VP181_00584	CDS	702	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
VP181_00585	CDS	711	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
VP181_00586	CDS	477				hypothetical protein
VP181_00587	CDS	1281	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VP181_00588	CDS	249	yciN			Protein YciN
VP181_00589	CDS	2631	topA_1	5.99.1.2	COG0550	DNA topoisomerase 1
VP181_00590	CDS	1218	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
VP181_00591	CDS	1458	glgA	2.4.1.21	COG0297	Glycogen synthase
VP181_00592	CDS	804	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
VP181_00593	CDS	321				hypothetical protein
VP181_00594	CDS	693	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
VP181_00595	CDS	591	tfoX1_1		COG3070	DNA transformation protein TfoX1
VP181_00596	CDS	1005	purR		COG1609	HTH-type transcriptional repressor PurR
VP181_00597	CDS	648	torD		COG3381	Chaperone protein TorD
VP181_00598	CDS	714	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
VP181_00599	CDS	786				hypothetical protein
VP181_00600	CDS	792	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
VP181_00601	CDS	1338	mukF		COG3006	Chromosome partition protein MukF
VP181_00602	CDS	726	mukE		COG3095	Chromosome partition protein MukE
VP181_00603	CDS	4470	mukB		COG3096	Chromosome partition protein MukB
VP181_00604	CDS	153				hypothetical protein
VP181_00605	CDS	969				hypothetical protein
VP181_00606	CDS	1506				hypothetical protein
VP181_00607	CDS	747				hypothetical protein
VP181_00608	CDS	972	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
VP181_00609	CDS	738	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
VP181_00610	CDS	870				hypothetical protein
VP181_00611	CDS	1779	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
VP181_00612	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
VP181_00613	CDS	1452	mcp3		COG0840	Methyl-accepting chemotaxis protein 3
VP181_00614	CDS	672	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
VP181_00615	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
VP181_00616	CDS	1587	cydA_1	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
VP181_00617	CDS	1137	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
VP181_00618	CDS	108	cydX	1.10.3.14	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
VP181_00619	CDS	303				hypothetical protein
VP181_00620	CDS	420	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
VP181_00621	CDS	699	tolQ_2		COG0811	Protein TolQ
VP181_00622	CDS	444	tolR		COG0848	Protein TolR
VP181_00623	CDS	1071	iga	3.4.21.72	COG3468	IgA-specific serine endopeptidase autotransporter
VP181_00624	CDS	1353	tolB		COG0823	Protein TolB
VP181_00625	CDS	525	pal_1		COG2885	Peptidoglycan-associated lipoprotein
VP181_00626	CDS	756	cpoB		COG1729	Cell division coordinator CpoB
VP181_00627	CDS	1062	nadA	2.5.1.72	COG0379	Quinolinate synthase A
VP181_00628	CDS	1044				hypothetical protein
VP181_00629	CDS	417				hypothetical protein
VP181_00630	CDS	570				hypothetical protein
VP181_00631	CDS	1167	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
VP181_00632	CDS	612				hypothetical protein
VP181_00633	CDS	2421	luxQ_1	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP181_00634	CDS	450	alaE			L-alanine exporter AlaE
VP181_00635	tRNA	88				tRNA-Ser(gga)
VP181_00636	CDS	1137				hypothetical protein
VP181_00637	CDS	1791				hypothetical protein
VP181_00638	CDS	231				hypothetical protein
VP181_00639	CDS	243				hypothetical protein
VP181_00640	CDS	390				hypothetical protein
VP181_00641	CDS	630				hypothetical protein
VP181_00642	CDS	90				hypothetical protein
VP181_00643	CDS	522				hypothetical protein
VP181_00644	CDS	1239	intA_2		COG0582	Prophage integrase IntA
VP181_00645	CDS	723				hypothetical protein
VP181_00646	CDS	1875				hypothetical protein
VP181_00647	CDS	270				hypothetical protein
VP181_00648	CDS	1419				hypothetical protein
VP181_00649	CDS	786				hypothetical protein
VP181_00650	CDS	579				hypothetical protein
VP181_00651	CDS	3420	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
VP181_00652	CDS	741				hypothetical protein
VP181_00653	CDS	1179				hypothetical protein
VP181_00654	CDS	447				hypothetical protein
VP181_00655	CDS	2010				hypothetical protein
VP181_00656	CDS	1638	mcpH_1			Methyl-accepting chemotaxis protein McpH
VP181_00657	CDS	1140	acrE			Multidrug export protein AcrE
VP181_00658	CDS	3162	acrB		COG0841	Multidrug efflux pump subunit AcrB
VP181_00659	CDS	453			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
VP181_00660	CDS	957				hypothetical protein
VP181_00661	CDS	96				hypothetical protein
VP181_00662	CDS	1023	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VP181_00663	CDS	960				hypothetical protein
VP181_00664	CDS	1329	sph	3.1.4.12		Sphingomyelinase C
VP181_00665	CDS	771				hypothetical protein
VP181_00666	CDS	765				hypothetical protein
VP181_00667	CDS	975	cysB			HTH-type transcriptional regulator CysB
VP181_00668	CDS	1197				hypothetical protein
VP181_00669	CDS	1125	ald	1.4.1.1	COG0686	Alanine dehydrogenase
VP181_00670	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
VP181_00671	CDS	3087	ftsK		COG1674	DNA translocase FtsK
VP181_00672	CDS	627	lolA		COG2834	Outer-membrane lipoprotein carrier protein
VP181_00673	CDS	1350	rarA		COG2256	Replication-associated recombination protein A
VP181_00674	CDS	1308	serS	6.1.1.11	COG0172	Serine--tRNA ligase
VP181_00675	CDS	987				hypothetical protein
VP181_00676	CDS	714				hypothetical protein
VP181_00677	CDS	267	ybiI		COG1734	putative protein YbiI
VP181_00678	CDS	1281	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
VP181_00679	CDS	1053	bioB	2.8.1.6	COG0502	Biotin synthase
VP181_00680	CDS	1152	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
VP181_00681	CDS	807	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
VP181_00682	CDS	687	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
VP181_00683	CDS	168				hypothetical protein
VP181_00684	CDS	864	htpX_1	3.4.24.-	COG0501	Protease HtpX
VP181_00685	CDS	420				hypothetical protein
VP181_00686	CDS	726	sdh	1.1.1.276		Serine 3-dehydrogenase
VP181_00687	CDS	1293				hypothetical protein
VP181_00688	CDS	819				hypothetical protein
VP181_00689	CDS	1257	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
VP181_00690	CDS	513				hypothetical protein
VP181_00691	CDS	594				hypothetical protein
VP181_00692	CDS	540				hypothetical protein
VP181_00693	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
VP181_00694	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
VP181_00695	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
VP181_00696	CDS	270				hypothetical protein
VP181_00697	CDS	1305	gsk_1	2.7.1.73	COG0524	Inosine-guanosine kinase
VP181_00698	CDS	408	hns			DNA-binding protein H-NS
VP181_00699	CDS	1602	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP181_00700	CDS	2373				hypothetical protein
VP181_00701	CDS	957	glrR		COG2204	Transcriptional regulatory protein GlrR
VP181_00702	CDS	897	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
