locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP226_00364	CDS	591	slmA		COG1309	Nucleoid occlusion factor SlmA
VP226_00365	CDS	951	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
VP226_00366	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
VP226_00367	CDS	717	rph	2.7.7.56		Ribonuclease PH
VP226_00368	CDS	867				hypothetical protein
VP226_00369	CDS	1215	intS		COG0582	Prophage integrase IntS
VP226_00370	CDS	1227	flaC		COG1344	Flagellin C
VP226_00371	CDS	849				hypothetical protein
VP226_00372	CDS	189				hypothetical protein
VP226_00373	CDS	543				hypothetical protein
VP226_00374	CDS	1005				hypothetical protein
VP226_00375	CDS	237				hypothetical protein
VP226_00376	CDS	1731				hypothetical protein
VP226_00377	CDS	426				hypothetical protein
VP226_00378	CDS	840	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
VP226_00379	CDS	858	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
VP226_00380	CDS	1827			COG0747	putative ABC transporter-binding protein
VP226_00381	CDS	1044	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
VP226_00382	CDS	1026	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
VP226_00383	CDS	2601	btuB_1		COG4206	Vitamin B12 transporter BtuB
VP226_00384	CDS	765				hypothetical protein
VP226_00385	CDS	1362	tolQ_1		COG0811	Protein TolQ
VP226_00386	CDS	528				hypothetical protein
VP226_00387	CDS	408				hypothetical protein
VP226_00388	CDS	633				hypothetical protein
VP226_00389	CDS	1215				hypothetical protein
VP226_00390	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
VP226_00391	CDS	273	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
VP226_00392	CDS	2121	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
VP226_00393	CDS	684	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
VP226_00394	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
VP226_00395	CDS	1392	xanP		COG2233	Xanthine permease XanP
VP226_00396	CDS	1293	envZ_1	2.7.13.3		Osmolarity sensor protein EnvZ
VP226_00397	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
VP226_00398	CDS	393	yqjC			Protein YqjC
VP226_00399	CDS	492	greB		COG0782	Transcription elongation factor GreB
VP226_00400	CDS	1881				hypothetical protein
VP226_00401	CDS	2322	yhgF		COG2183	Protein YhgF
VP226_00402	CDS	465				hypothetical protein
VP226_00403	CDS	786	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
VP226_00404	CDS	726				hypothetical protein
VP226_00405	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
VP226_00406	CDS	570	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
VP226_00407	CDS	828	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
VP226_00408	CDS	762	outN			Type II secretion system protein N
VP226_00409	CDS	492	epsM		COG3149	Type II secretion system protein M
VP226_00410	CDS	1203	epsL		COG3297	Type II secretion system protein L
VP226_00411	CDS	1011	gspK_1		COG3156	Putative type II secretion system protein K
VP226_00412	CDS	684	xcpW		COG4795	Type II secretion system protein J
VP226_00413	CDS	390	xcpV		COG2165	Type II secretion system protein I
VP226_00414	CDS	606	epsH			Type II secretion system protein H
VP226_00415	CDS	444	epsG		COG2165	Type II secretion system protein G
VP226_00416	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
VP226_00417	CDS	1503	epsE_1		COG2804	Type II secretion system protein E
VP226_00418	CDS	2028	epsD_1			Type II secretion system protein D
VP226_00419	CDS	924	epsC		COG3031	Type II secretion system protein C
VP226_00420	CDS	387	hslR		COG1188	Heat shock protein 15
VP226_00421	CDS	876	hslO		COG1281	33 kDa chaperonin
VP226_00422	CDS	1629	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
VP226_00423	CDS	2055				hypothetical protein
VP226_00424	CDS	918		2.3.1.-		Acetyltransferase
VP226_00425	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
VP226_00426	CDS	945				hypothetical protein
VP226_00427	CDS	642				hypothetical protein
VP226_00428	CDS	543				hypothetical protein
VP226_00429	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
VP226_00430	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
VP226_00431	CDS	582				hypothetical protein
VP226_00432	CDS	1047	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
VP226_00433	CDS	1404	glnG		COG2204	DNA-binding transcriptional regulator NtrC
VP226_00434	CDS	2547			COG2200	putative signaling protein
VP226_00435	CDS	1005		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
VP226_00436	CDS	1392	hemN_1	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
VP226_00437	CDS	489				hypothetical protein
VP226_00438	CDS	543	yihI		COG3078	Der GTPase-activating protein YihI
VP226_00439	CDS	639				hypothetical protein
VP226_00440	CDS	618	cc4		COG2863	Cytochrome c4
VP226_00441	CDS	660	engB		COG0218	putative GTP-binding protein EngB
VP226_00442	CDS	2796	polA_1	2.7.7.7	COG0258	DNA polymerase I
VP226_00443	CDS	99				hypothetical protein
VP226_00444	CDS	435				hypothetical protein
VP226_00445	CDS	1062	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
VP226_00446	CDS	762	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
VP226_00447	CDS	135				hypothetical protein
VP226_00448	CDS	741	tatC		COG0805	Sec-independent protein translocase protein TatC
VP226_00449	CDS	399	tatB		COG1826	Sec-independent protein translocase protein TatB
VP226_00450	CDS	246	tatA		COG1826	Sec-independent protein translocase protein TatA
VP226_00451	CDS	1635	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
VP226_00452	CDS	636				hypothetical protein
VP226_00453	CDS	780	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
VP226_00454	CDS	1545				hypothetical protein
VP226_00455	CDS	909				hypothetical protein
VP226_00456	CDS	2436			COG2200	putative signaling protein
VP226_00457	CDS	1029	tqsA		COG0628	AI-2 transport protein TqsA
VP226_00458	CDS	351				hypothetical protein
VP226_00459	CDS	513				hypothetical protein
VP226_00460	CDS	249				hypothetical protein
VP226_00461	CDS	432				hypothetical protein
VP226_00462	CDS	399				hypothetical protein
VP226_00463	CDS	1638		2.7.1.-	COG1597	Putative lipid kinase
VP226_00464	CDS	432				hypothetical protein
VP226_00465	CDS	198				hypothetical protein
VP226_00466	CDS	177				hypothetical protein
VP226_00467	CDS	552	osmY		COG2823	Osmotically-inducible protein Y
VP226_00468	CDS	1344	zraR_2		COG2204	Transcriptional regulatory protein ZraR
VP226_00469	CDS	1194			COG2081	putative protein
VP226_00470	CDS	324	uspB			Universal stress protein B
VP226_00471	CDS	528	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
VP226_00472	CDS	426	uspA_1		COG0589	Universal stress protein A
VP226_00473	CDS	879				hypothetical protein
VP226_00474	CDS	573				hypothetical protein
VP226_00475	CDS	780	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
VP226_00476	CDS	3141	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
VP226_00477	CDS	465	asnC		COG1522	Regulatory protein AsnC
VP226_00478	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
VP226_00479	CDS	840	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
VP226_00480	CDS	1356	gor	1.8.1.7	COG1249	Glutathione reductase
VP226_00481	CDS	906	benM_1			HTH-type transcriptional regulator BenM
VP226_00482	CDS	825	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
VP226_00483	CDS	612	eda_1		COG0800	Putative KHG/KDPG aldolase
VP226_00484	CDS	1377	ygbN		COG2610	Inner membrane permease YgbN
VP226_00485	CDS	525	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
VP226_00486	CDS	1797	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
VP226_00487	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
VP226_00488	CDS	405	mdtJ		COG2076	Spermidine export protein MdtJ
VP226_00489	CDS	936	leuO_2			HTH-type transcriptional regulator LeuO
VP226_00490	CDS	1008	gntR_1			HTH-type transcriptional regulator GntR
VP226_00491	CDS	1353	prkC_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
VP226_00492	CDS	1473				hypothetical protein
VP226_00493	CDS	573				hypothetical protein
VP226_00494	CDS	1575				hypothetical protein
VP226_00495	CDS	2322				hypothetical protein
VP226_00496	CDS	141				hypothetical protein
VP226_00497	CDS	1005				hypothetical protein
VP226_00498	CDS	957	dppC_1		COG1173	Dipeptide transport system permease protein DppC
VP226_00499	CDS	978	dppB		COG0601	Dipeptide transport system permease protein DppB
VP226_00500	CDS	1554	dppA		COG0747	Periplasmic dipeptide transport protein
VP226_00501	CDS	1716	gsiA	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
VP226_00502	CDS	279				hypothetical protein
VP226_00503	CDS	726	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
VP226_00504	tRNA	77				tRNA-Pro(tgg)
VP226_00505	tRNA	76				tRNA-His(gtg)
VP226_00506	tRNA	77				tRNA-Pro(tgg)
VP226_00507	tRNA	76				tRNA-His(gtg)
VP226_00508	tRNA	77				tRNA-Arg(ccg)
VP226_00509	CDS	423			COG3245	Cytochrome c5
VP226_00510	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
VP226_00511	CDS	582			COG1309	putative HTH-type transcriptional regulator
VP226_00512	CDS	1086	mdtA_1			Multidrug resistance protein MdtA
VP226_00513	CDS	3123	bepE_1			Efflux pump membrane transporter BepE
VP226_00514	CDS	252	yqiC		COG2960	putative protein YqiC
VP226_00515	CDS	1485	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
VP226_00516	CDS	891	gltC			HTH-type transcriptional regulator GltC
VP226_00517	tRNA	85				tRNA-Tyr(gta)
VP226_00518	CDS	1095	mdtA_2			Multidrug resistance protein MdtA
VP226_00519	CDS	3114	bepE_2			Efflux pump membrane transporter BepE
VP226_00520	CDS	198				hypothetical protein
VP226_00521	CDS	576				hypothetical protein
VP226_00522	CDS	360				hypothetical protein
VP226_00523	CDS	1095	cysK_1	2.5.1.47		Cysteine synthase
VP226_00524	CDS	480	decR		COG1522	DNA-binding transcriptional activator DecR
VP226_00525	CDS	3045				hypothetical protein
VP226_00526	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
VP226_00527	CDS	435	ybaY		COG3126	putative lipoprotein YbaY
VP226_00528	CDS	303				DNA base-flipping protein
VP226_00529	CDS	744				hypothetical protein
VP226_00530	CDS	2004	dgcN_1	2.7.7.65	COG2199	Diguanylate cyclase DgcN
VP226_00531	CDS	735	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
VP226_00532	CDS	324			COG1146	Ferredoxin 1
VP226_00533	CDS	1620				hypothetical protein
VP226_00534	CDS	420				hypothetical protein
VP226_00535	CDS	2307	zntA	3.6.3.-		Zinc/cadmium/lead-transporting P-type ATPase
VP226_00536	CDS	759	udp_1	2.4.2.3	COG2820	Uridine phosphorylase
VP226_00537	CDS	1161				hypothetical protein
VP226_00538	CDS	1992	mcpP_2		COG0840	Methyl-accepting chemotaxis protein McpP
VP226_00539	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
VP226_00540	CDS	1398				hypothetical protein
VP226_00541	CDS	393				hypothetical protein
VP226_00542	CDS	591	lpoB		COG3417	Penicillin-binding protein activator LpoB
VP226_00543	CDS	882	thiK	2.7.1.89	COG0510	Thiamine kinase
VP226_00544	CDS	540				hypothetical protein
VP226_00545	CDS	1290	ndh	1.6.99.3	COG1252	NADH dehydrogenase
VP226_00546	CDS	549	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
VP226_00547	CDS	768				hypothetical protein
VP226_00548	CDS	3462	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
VP226_00549	CDS	570				hypothetical protein
VP226_00550	CDS	1209	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
VP226_00551	CDS	708	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
VP226_00552	CDS	1245	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
VP226_00553	CDS	510				hypothetical protein
VP226_00554	CDS	2259	comEC		COG0658	ComE operon protein 3
VP226_00555	CDS	1749	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
VP226_00556	CDS	1008	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
VP226_00557	CDS	180				hypothetical protein
VP226_00558	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
VP226_00559	CDS	1560				hypothetical protein
VP226_00560	CDS	1272				hypothetical protein
VP226_00561	CDS	1935				hypothetical protein
VP226_00562	CDS	501				hypothetical protein
VP226_00563	CDS	669				hypothetical protein
VP226_00564	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
VP226_00565	CDS	978				hypothetical protein
VP226_00566	CDS	2277	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
VP226_00567	CDS	1548				hypothetical protein
VP226_00568	CDS	1461				hypothetical protein
VP226_00569	CDS	771	occP			Octopine permease ATP-binding protein P
VP226_00570	CDS	771	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
VP226_00571	CDS	741	hisQ		COG4215	Histidine transport system permease protein HisQ
VP226_00572	CDS	678	hisM		COG4160	Histidine transport system permease protein HisM
VP226_00573	CDS	2721	impA	3.4.24.-		Immunomodulating metalloprotease
VP226_00574	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
VP226_00575	CDS	165				hypothetical protein
VP226_00576	CDS	546	priC		COG3923	Primosomal replication protein N''
VP226_00577	CDS	765	yfcA_2		COG0730	putative membrane transporter protein YfcA
VP226_00578	CDS	2076	dinG_1	3.6.4.12	COG1199	putative ATP-dependent helicase DinG
VP226_00579	CDS	984				hypothetical protein
VP226_00580	CDS	654				hypothetical protein
VP226_00581	CDS	717	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
VP226_00582	CDS	2226	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
VP226_00583	CDS	219	cspD		COG1278	Cold shock-like protein CspD
VP226_00584	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
VP226_00585	CDS	2271	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
VP226_00586	CDS	1041	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
VP226_00587	CDS	219	infA		COG0361	Translation initiation factor IF-1
VP226_00588	CDS	702	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
VP226_00589	CDS	711	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
VP226_00590	CDS	477				hypothetical protein
VP226_00591	CDS	1281	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VP226_00592	CDS	249	yciN			Protein YciN
VP226_00593	CDS	2631	topA_1	5.99.1.2	COG0550	DNA topoisomerase 1
VP226_00594	CDS	1218	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
VP226_00595	CDS	1458	glgA	2.4.1.21	COG0297	Glycogen synthase
VP226_00596	CDS	804	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
VP226_00597	CDS	321				hypothetical protein
VP226_00598	CDS	693	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
VP226_00599	CDS	591	tfoX1_1		COG3070	DNA transformation protein TfoX1
VP226_00600	CDS	1005	purR		COG1609	HTH-type transcriptional repressor PurR
VP226_00601	CDS	648	torD		COG3381	Chaperone protein TorD
VP226_00602	CDS	714	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
VP226_00603	CDS	786				hypothetical protein
VP226_00604	CDS	792	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
VP226_00605	CDS	1338	mukF		COG3006	Chromosome partition protein MukF
VP226_00606	CDS	726	mukE		COG3095	Chromosome partition protein MukE
VP226_00607	CDS	4470	mukB		COG3096	Chromosome partition protein MukB
VP226_00608	CDS	153				hypothetical protein
VP226_00609	CDS	969				hypothetical protein
VP226_00610	CDS	1506				hypothetical protein
VP226_00611	CDS	747				hypothetical protein
VP226_00612	CDS	972	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
VP226_00613	CDS	738	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
VP226_00614	CDS	870				hypothetical protein
VP226_00615	CDS	1779	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
VP226_00616	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
VP226_00617	CDS	1452	mcp3		COG0840	Methyl-accepting chemotaxis protein 3
VP226_00618	CDS	672	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
VP226_00619	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
VP226_00620	CDS	1587	cydA_1	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
VP226_00621	CDS	1137	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
VP226_00622	CDS	108	cydX	1.10.3.14	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
VP226_00623	CDS	303				hypothetical protein
VP226_00624	CDS	381	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
VP226_00625	CDS	699	tolQ_2		COG0811	Protein TolQ
VP226_00626	CDS	444	tolR		COG0848	Protein TolR
VP226_00627	CDS	1071	iga	3.4.21.72	COG3468	IgA-specific serine endopeptidase autotransporter
VP226_00628	CDS	1353	tolB		COG0823	Protein TolB
VP226_00629	CDS	525	pal_1		COG2885	Peptidoglycan-associated lipoprotein
VP226_00630	CDS	756	cpoB		COG1729	Cell division coordinator CpoB
VP226_00631	CDS	1062	nadA	2.5.1.72	COG0379	Quinolinate synthase A
VP226_00632	CDS	1044				hypothetical protein
VP226_00633	CDS	417				hypothetical protein
VP226_00634	CDS	570				hypothetical protein
VP226_00635	CDS	1167	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
VP226_00636	CDS	612				hypothetical protein
VP226_00637	CDS	2421	luxQ_1	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP226_00638	CDS	450	alaE			L-alanine exporter AlaE
VP226_00639	tRNA	88				tRNA-Ser(gga)
VP226_00640	CDS	1137				hypothetical protein
VP226_00641	CDS	1791				hypothetical protein
VP226_00642	CDS	231				hypothetical protein
VP226_00643	CDS	243				hypothetical protein
VP226_00644	CDS	390				hypothetical protein
VP226_00645	CDS	630				hypothetical protein
VP226_00646	CDS	90				hypothetical protein
VP226_00647	CDS	522				hypothetical protein
VP226_00648	CDS	1239	intA_2		COG0582	Prophage integrase IntA
VP226_00649	CDS	723				hypothetical protein
VP226_00650	CDS	1875				hypothetical protein
VP226_00651	CDS	270				hypothetical protein
VP226_00652	CDS	1419				hypothetical protein
VP226_00653	CDS	786				hypothetical protein
VP226_00654	CDS	579				hypothetical protein
VP226_00655	CDS	3420	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
VP226_00656	CDS	741				hypothetical protein
VP226_00657	CDS	1179				hypothetical protein
VP226_00658	CDS	447				hypothetical protein
VP226_00659	CDS	2010				hypothetical protein
VP226_00660	CDS	1638	mcpH_1			Methyl-accepting chemotaxis protein McpH
VP226_00661	CDS	1140	acrE			Multidrug export protein AcrE
VP226_00662	CDS	3162	acrB		COG0841	Multidrug efflux pump subunit AcrB
VP226_00663	CDS	453			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
VP226_00664	CDS	957				hypothetical protein
VP226_00665	CDS	1023	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VP226_00666	CDS	960				hypothetical protein
VP226_00667	CDS	1329	sph	3.1.4.12		Sphingomyelinase C
VP226_00668	CDS	771				hypothetical protein
VP226_00669	CDS	765				hypothetical protein
VP226_00670	CDS	975	cysB			HTH-type transcriptional regulator CysB
VP226_00671	CDS	1197				hypothetical protein
VP226_00672	CDS	1125	ald	1.4.1.1	COG0686	Alanine dehydrogenase
VP226_00673	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
VP226_00674	CDS	3087	ftsK		COG1674	DNA translocase FtsK
VP226_00675	CDS	627	lolA		COG2834	Outer-membrane lipoprotein carrier protein
VP226_00676	CDS	1350	rarA		COG2256	Replication-associated recombination protein A
VP226_00677	CDS	1308	serS	6.1.1.11	COG0172	Serine--tRNA ligase
VP226_00678	CDS	987				hypothetical protein
VP226_00679	CDS	714				hypothetical protein
VP226_00680	CDS	267	ybiI		COG1734	putative protein YbiI
VP226_00681	CDS	1281	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
VP226_00682	CDS	1053	bioB	2.8.1.6	COG0502	Biotin synthase
VP226_00683	CDS	1152	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
VP226_00684	CDS	807	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
VP226_00685	CDS	687	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
VP226_00686	CDS	168				hypothetical protein
VP226_00687	CDS	864	htpX_1	3.4.24.-	COG0501	Protease HtpX
VP226_00688	CDS	420				hypothetical protein
VP226_00689	CDS	726	sdh	1.1.1.276		Serine 3-dehydrogenase
VP226_00690	CDS	1293				hypothetical protein
VP226_00691	CDS	819				hypothetical protein
VP226_00692	CDS	1257	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
VP226_00693	CDS	513				hypothetical protein
VP226_00694	CDS	594				hypothetical protein
VP226_00695	CDS	540				hypothetical protein
VP226_00696	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
VP226_00697	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
VP226_00698	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
VP226_00699	CDS	270				hypothetical protein
VP226_00700	CDS	1305	gsk_1	2.7.1.73	COG0524	Inosine-guanosine kinase
VP226_00701	CDS	408	hns			DNA-binding protein H-NS
VP226_00702	CDS	1602	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP226_00703	CDS	2373				hypothetical protein
VP226_00704	CDS	957	glrR		COG2204	Transcriptional regulatory protein GlrR
