locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP145_00422	CDS	639	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
VP145_00423	CDS	264				hypothetical protein
VP145_00424	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
VP145_00425	CDS	1293	rhlE_3	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
VP145_00426	CDS	3021				hypothetical protein
VP145_00427	CDS	840				hypothetical protein
VP145_00428	CDS	735	iclR		COG1414	Transcriptional repressor IclR
VP145_00429	CDS	1467	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
VP145_00430	CDS	1455	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
VP145_00431	CDS	1551	aer_1		COG0840	Aerotaxis receptor
VP145_00432	CDS	174				hypothetical protein
VP145_00433	CDS	975	ybdO			putative HTH-type transcriptional regulator YbdO
VP145_00434	CDS	2370	atsA_1	3.1.6.1	COG3119	Arylsulfatase
VP145_00435	CDS	1239	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
VP145_00436	CDS	954	yidZ_2			HTH-type transcriptional regulator YidZ
VP145_00437	tRNA	91				tRNA-Ser(tga)
VP145_00438	CDS	681		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
VP145_00439	CDS	828	pstS1_1		COG0226	Phosphate-binding protein PstS 1
VP145_00440	CDS	354				hypothetical protein
VP145_00441	CDS	804	virF_1			Virulence regulon transcriptional activator VirF
VP145_00442	CDS	2007	rnb	3.1.13.1	COG4776	Exoribonuclease 2
VP145_00443	CDS	1932	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
VP145_00444	CDS	1539			COG2200	putative signaling protein
VP145_00445	CDS	1194	ackA_1	2.7.2.1	COG0282	Acetate kinase
VP145_00446	CDS	1314	bdlA_2		COG0840	Biofilm dispersion protein BdlA
VP145_00447	CDS	879				hypothetical protein
VP145_00448	CDS	552				hypothetical protein
VP145_00449	CDS	903	liuE_1	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
VP145_00450	CDS	846	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
VP145_00451	CDS	1605		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
VP145_00452	CDS	1170	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP145_00453	CDS	375	zntR_1		COG0789	HTH-type transcriptional regulator ZntR
VP145_00454	CDS	1227	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
VP145_00455	CDS	1494	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
VP145_00456	CDS	1155	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP145_00457	CDS	786	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
VP145_00458	CDS	1137		4.2.1.150	COG1024	Crotonyl-CoA hydratase
VP145_00459	CDS	903	mmsB_1	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
VP145_00460	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP145_00461	CDS	882	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
VP145_00462	CDS	2037	cyoB	1.10.3.10	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
VP145_00463	CDS	603	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
VP145_00464	CDS	312	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
VP145_00465	CDS	867	cyoE	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
VP145_00466	CDS	516				hypothetical protein
VP145_00467	CDS	327				hypothetical protein
VP145_00468	CDS	1104		1.-.-.-		NADH oxidase
VP145_00469	CDS	1386		1.5.3.6		6-hydroxy-D-nicotine oxidase
VP145_00470	CDS	945	yidZ_3			HTH-type transcriptional regulator YidZ
VP145_00471	CDS	1029				hypothetical protein
VP145_00472	CDS	1053				hypothetical protein
VP145_00473	CDS	888	leuO_1			HTH-type transcriptional regulator LeuO
VP145_00474	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
VP145_00475	CDS	744	artI		COG0834	Putative ABC transporter arginine-binding protein 2
VP145_00476	CDS	690	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
VP145_00477	CDS	669	artM		COG4160	Arginine ABC transporter permease protein ArtM
VP145_00478	CDS	537	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
VP145_00479	CDS	834	oxyR_2			Hydrogen peroxide-inducible genes activator
VP145_00480	CDS	648	sspA_1		COG0625	Stringent starvation protein A
VP145_00481	CDS	1662		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
VP145_00482	CDS	1155	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
VP145_00483	CDS	984	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
VP145_00484	CDS	1095	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
VP145_00485	CDS	321				hypothetical protein
VP145_00486	CDS	627				hypothetical protein
VP145_00487	CDS	1353	dnaK_1		COG0443	Chaperone protein DnaK
VP145_00488	CDS	474				hypothetical protein
VP145_00489	CDS	462				hypothetical protein
VP145_00490	CDS	1044				hypothetical protein
VP145_00491	CDS	681				hypothetical protein
VP145_00492	CDS	909	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
VP145_00493	CDS	936	fatD			Ferric-anguibactin transport system permease protein FatD
VP145_00494	CDS	951	fatC			Ferric-anguibactin transport system permease protein FatC
VP145_00495	CDS	756	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
VP145_00496	CDS	387	cueR_1		COG0789	HTH-type transcriptional regulator CueR
VP145_00497	CDS	120				hypothetical protein
VP145_00498	CDS	987	rhaS_1			HTH-type transcriptional activator RhaS
VP145_00499	CDS	2007	bhuA			Heme transporter BhuA
VP145_00500	CDS	282				hypothetical protein
VP145_00501	CDS	252				hypothetical protein
VP145_00502	CDS	180				hypothetical protein
VP145_00503	CDS	15684	prtG	3.4.24.40		Serralysin G
VP145_00504	CDS	300				hypothetical protein
VP145_00505	CDS	198				hypothetical protein
VP145_00506	CDS	2154	yccS		COG1289	Inner membrane protein YccS
VP145_00507	CDS	2070	helD	3.6.4.12	COG0210	DNA helicase IV
VP145_00508	CDS	456	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
VP145_00509	CDS	1005	torT		COG1879	Periplasmic protein TorT
VP145_00510	CDS	2967	torS	2.7.13.3	COG0784	Sensor protein TorS
VP145_00511	CDS	192				hypothetical protein
VP145_00512	CDS	2385				hypothetical protein
VP145_00513	CDS	423	rstA_1		COG0745	Transcriptional regulatory protein RstA
VP145_00514	CDS	1548	atsA_2	3.1.6.1	COG3119	Arylsulfatase
VP145_00515	CDS	1548	atsA_3	3.1.6.1	COG3119	Arylsulfatase
VP145_00516	CDS	2316				hypothetical protein
VP145_00517	CDS	858	leuO_2			HTH-type transcriptional regulator LeuO
VP145_00518	CDS	1527	atsA_4	3.1.6.1	COG3119	Arylsulfatase
VP145_00519	CDS	1302	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
VP145_00520	CDS	984				hypothetical protein
VP145_00521	CDS	963			COG1721	putative protein
VP145_00522	CDS	579				hypothetical protein
VP145_00523	CDS	1071				hypothetical protein
VP145_00524	CDS	1731				hypothetical protein
VP145_00525	CDS	1317				hypothetical protein
VP145_00526	CDS	426	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
VP145_00527	CDS	906	leuO_3			HTH-type transcriptional regulator LeuO
VP145_00528	CDS	900	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
VP145_00529	CDS	336	ygiW		COG3111	Protein YgiW
VP145_00530	CDS	648				hypothetical protein
VP145_00531	CDS	984				hypothetical protein
VP145_00532	CDS	1323	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
VP145_00533	CDS	1128				hypothetical protein
VP145_00534	CDS	1638	fan1	3.1.4.1		Fanconi-associated nuclease 1 
VP145_00535	CDS	1233	yhjX_1			putative MFS-type transporter YhjX
VP145_00536	CDS	357				hypothetical protein
VP145_00537	CDS	1854	htpX_1	3.4.24.-	COG0501	Protease HtpX 
VP145_00538	CDS	591	lemA		COG1704	Protein LemA
VP145_00539	CDS	1368	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
VP145_00540	CDS	1125				hypothetical protein
VP145_00541	CDS	549	aaaT_1	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
VP145_00542	CDS	618		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
VP145_00543	CDS	2049	cqsS	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
VP145_00544	CDS	1182	cqsA	2.3.-.-	COG0156	CAI-1 autoinducer synthase
VP145_00545	CDS	945	rbgA		COG1161	Ribosome biogenesis GTPase A
VP145_00546	CDS	747	pdeG_1	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
VP145_00547	CDS	2259	prt_2	3.4.24.3		Microbial collagenase
VP145_00548	CDS	3036				hypothetical protein
VP145_00549	CDS	984	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
VP145_00550	CDS	909	ampR_1			HTH-type transcriptional activator AmpR
VP145_00551	CDS	444				hypothetical protein
VP145_00552	CDS	255				hypothetical protein
VP145_00553	CDS	753				hypothetical protein
VP145_00554	CDS	1344	epsD_1			Type II secretion system protein D
VP145_00555	CDS	450				hypothetical protein
VP145_00556	CDS	1200				hypothetical protein
VP145_00557	CDS	1266			COG4962	Putative conjugal transfer protein
VP145_00558	CDS	915				hypothetical protein
VP145_00559	CDS	867				hypothetical protein
VP145_00560	CDS	1089				hypothetical protein
VP145_00561	CDS	543				hypothetical protein
VP145_00562	CDS	579				hypothetical protein
VP145_00563	CDS	1386				hypothetical protein
VP145_00564	CDS	564			COG2885	Outer membrane protein Omp38
VP145_00565	CDS	543				hypothetical protein
VP145_00566	CDS	855	leuO_4			HTH-type transcriptional regulator LeuO
VP145_00567	CDS	999	leuO_5			HTH-type transcriptional regulator LeuO
VP145_00568	CDS	1452				hypothetical protein
VP145_00569	CDS	3666	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
VP145_00570	CDS	1167			COG2199	putative signaling protein
VP145_00571	CDS	606	evgA			DNA-binding transcriptional activator EvgA
VP145_00572	CDS	1371	dosC_2	2.7.7.65		Diguanylate cyclase DosC
VP145_00573	CDS	990	leuO_6			HTH-type transcriptional regulator LeuO
VP145_00574	CDS	609	bvgA			Virulence factors putative positive transcription regulator BvgA
VP145_00575	CDS	1632				hypothetical protein
VP145_00576	CDS	336				hypothetical protein
VP145_00577	CDS	975	cheV_2		COG0784	Chemotaxis protein CheV
VP145_00578	CDS	525	epsG_1		COG2165	Type II secretion system protein G
VP145_00579	CDS	723				hypothetical protein
VP145_00580	CDS	906	rarD_1		COG2962	Protein RarD
VP145_00581	CDS	387	yecN		COG3788	Inner membrane protein YecN
VP145_00582	CDS	540				hypothetical protein
VP145_00583	CDS	1368				hypothetical protein
VP145_00584	CDS	2106	empA	3.4.24.-	COG3227	Virulence metalloprotease
VP145_00585	CDS	315	sugE			Quaternary ammonium compound-resistance protein SugE
VP145_00586	CDS	486	ribN_3			Riboflavin transporter
VP145_00587	CDS	357				hypothetical protein
VP145_00588	CDS	459				hypothetical protein
VP145_00589	CDS	486				hypothetical protein
VP145_00590	CDS	573	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
VP145_00591	CDS	1413	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
VP145_00592	CDS	1404	yflS		COG0471	Putative malate transporter YflS
VP145_00593	CDS	1575	dpiB_1	2.7.13.3	COG3290	Sensor histidine kinase DpiB
VP145_00594	CDS	678	dpiA		COG4565	Transcriptional regulatory protein DpiA
VP145_00595	CDS	480				hypothetical protein
VP145_00596	CDS	1542	gltA_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
VP145_00597	CDS	2175	katG_2	1.11.1.21	COG0376	Catalase-peroxidase
VP145_00598	CDS	453				hypothetical protein
VP145_00599	CDS	471				hypothetical protein
VP145_00600	CDS	1851	oatA	2.3.1.-		O-acetyltransferase OatA
VP145_00601	CDS	276				hypothetical protein
VP145_00602	CDS	1101	nemA_2	1.-.-.-	COG1902	N-ethylmaleimide reductase
VP145_00603	CDS	387	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
VP145_00604	CDS	429				hypothetical protein
VP145_00605	CDS	390				hypothetical protein
VP145_00606	CDS	876				hypothetical protein
VP145_00607	CDS	1347	mgtE_1		COG2239	Magnesium transporter MgtE
VP145_00608	CDS	537				hypothetical protein
VP145_00609	CDS	1446				hypothetical protein
VP145_00610	CDS	252				hypothetical protein
VP145_00611	CDS	330				hypothetical protein
VP145_00612	CDS	459				hypothetical protein
VP145_00613	CDS	507	def2	3.5.1.88	COG0242	Peptide deformylase 2
VP145_00614	CDS	408	cueR_2		COG0789	HTH-type transcriptional regulator CueR
VP145_00615	CDS	504				hypothetical protein
VP145_00616	CDS	1029	pldA_1	3.1.1.32	COG2829	Phospholipase A1
VP145_00617	CDS	459				hypothetical protein
VP145_00618	CDS	1005	yfhP		COG1988	putative protein YfhP
VP145_00619	CDS	393				hypothetical protein
VP145_00620	CDS	1761		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP145_00621	CDS	615	polC_1	2.7.7.7		DNA polymerase III PolC-type
VP145_00622	CDS	906	pgrR_3			HTH-type transcriptional regulator PgrR
VP145_00623	CDS	870	accD_1	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
VP145_00624	CDS	861				hypothetical protein
VP145_00625	CDS	333				hypothetical protein
VP145_00626	CDS	261				hypothetical protein
VP145_00627	CDS	495				hypothetical protein
VP145_00628	CDS	123				hypothetical protein
VP145_00629	CDS	2124				hypothetical protein
VP145_00630	CDS	882				hypothetical protein
VP145_00631	CDS	2865	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
VP145_00632	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
VP145_00633	CDS	1296	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
VP145_00634	CDS	624	puuR_1			HTH-type transcriptional regulator PuuR
VP145_00635	CDS	1119	gcvT	2.1.2.10		Aminomethyltransferase
VP145_00636	CDS	726				HTH-type transcriptional repressor
VP145_00637	CDS	1074	macA_2		COG0845	Macrolide export protein MacA
VP145_00638	CDS	1062	srpA_1			Solvent efflux pump periplasmic linker SrpA
VP145_00639	CDS	3060	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
VP145_00640	CDS	576				hypothetical protein
VP145_00641	CDS	1734	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
VP145_00642	CDS	975	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
VP145_00643	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
VP145_00644	CDS	981	cra		COG1609	Catabolite repressor/activator
VP145_00645	CDS	954				hypothetical protein
VP145_00646	CDS	540				hypothetical protein
VP145_00647	CDS	819	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
VP145_00648	CDS	921	gltK		COG0765	Glutamate/aspartate import permease protein GltK
VP145_00649	CDS	819	fliY		COG0834	L-cystine-binding protein FliY
VP145_00650	CDS	798	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
VP145_00651	CDS	735	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
VP145_00652	CDS	1479	pykA_1	2.7.1.40	COG0469	Pyruvate kinase II
VP145_00653	CDS	1380	uhpC_1		COG2271	Membrane sensor protein UhpC
VP145_00654	CDS	1287	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
VP145_00655	CDS	2355	pgtB	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
VP145_00656	CDS	1269	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
VP145_00657	CDS	657				hypothetical protein
VP145_00658	CDS	1149	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
VP145_00659	CDS	882	rhaS_2			HTH-type transcriptional activator RhaS
VP145_00660	CDS	3165	endo I_1	3.2.1.14		Chitodextrinase
VP145_00661	CDS	1215	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
VP145_00662	CDS	159				hypothetical protein
VP145_00663	CDS	1749	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
VP145_00664	CDS	1305	gsk_1	2.7.1.73	COG0524	Inosine-guanosine kinase
VP145_00665	CDS	474				hypothetical protein
VP145_00666	CDS	510				hypothetical protein
VP145_00667	CDS	1752		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
VP145_00668	CDS	669	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
VP145_00669	CDS	216				hypothetical protein
VP145_00670	CDS	1431	mcpQ_2		COG0840	Methyl-accepting chemotaxis protein McpQ
VP145_00671	CDS	105				hypothetical protein
VP145_00672	CDS	597	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
VP145_00673	CDS	1254	rhlE_4	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
VP145_00674	CDS	789	pdeD_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
VP145_00675	CDS	633				hypothetical protein
VP145_00676	CDS	243				hypothetical protein
VP145_00677	CDS	540	yceJ		COG3038	Cytochrome b561 
VP145_00678	CDS	570	yceI		COG2353	Protein YceI
VP145_00679	CDS	1452	focA_1		COG2116	putative formate transporter 1
VP145_00680	CDS	921	cysL_3		COG0583	HTH-type transcriptional regulator CysL
VP145_00681	CDS	483	ycdZ			Inner membrane protein YcdZ
VP145_00682	CDS	1635				hypothetical protein
VP145_00683	CDS	1743		3.1.3.5	COG0737	NAD 5'-nucleotidase
VP145_00684	CDS	1020	alx		COG0861	Putative membrane-bound redox modulator Alx
VP145_00685	CDS	192				hypothetical protein
VP145_00686	CDS	558				hypothetical protein
VP145_00687	CDS	2409	volA		COG1073	Lysophospholipase VolA
VP145_00688	CDS	1242			COG2067	47 kDa outer membrane protein
VP145_00689	CDS	1029	spoIVFB	3.4.24.-	COG1994	Stage IV sporulation protein FB
VP145_00690	CDS	789	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
VP145_00691	CDS	435	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
VP145_00692	CDS	234				hypothetical protein
VP145_00693	CDS	1707	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
VP145_00694	CDS	252				hypothetical protein
VP145_00695	CDS	333	cutA		COG1324	Divalent-cation tolerance protein CutA
VP145_00696	CDS	597	yjdF		COG3647	Inner membrane protein YjdF
VP145_00697	CDS	840				hypothetical protein
VP145_00698	CDS	621				hypothetical protein
VP145_00699	CDS	1656				hypothetical protein
VP145_00700	CDS	1911			COG2199	putative signaling protein
VP145_00701	CDS	1200	fabV_1	1.3.1.44	COG3007	Trans-2-enoyl-CoA reductase [NADH]
VP145_00702	CDS	498		3.1.1.2		Arylesterase
VP145_00703	CDS	693	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
VP145_00704	CDS	2457				hypothetical protein
VP145_00705	CDS	1434				hypothetical protein
VP145_00706	CDS	936	ybgK		COG1984	putative protein YbgK
VP145_00707	CDS	684	kipI		COG2049	Kinase A inhibitor
VP145_00708	CDS	756				hypothetical protein
VP145_00709	CDS	1959			COG2199	putative signaling protein
VP145_00710	CDS	1017	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
VP145_00711	CDS	2082	hemR		COG1629	Hemin receptor
VP145_00712	CDS	888	yhaJ_1			HTH-type transcriptional regulator YhaJ
VP145_00713	CDS	2634	pka	2.3.1.-	COG0454	Protein lysine acetyltransferase Pka
VP145_00714	CDS	570				hypothetical protein
VP145_00715	CDS	990	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
VP145_00716	CDS	390				hypothetical protein
VP145_00717	CDS	312	yciH		COG0023	putative protein YciH
VP145_00718	CDS	111				hypothetical protein
VP145_00719	CDS	132				hypothetical protein
VP145_00720	CDS	1137	zot		COG4128	Zona occludens toxin
VP145_00721	CDS	315				hypothetical protein
VP145_00722	CDS	1587				hypothetical protein
VP145_00723	CDS	93				hypothetical protein
VP145_00724	CDS	231				hypothetical protein
VP145_00725	CDS	246				hypothetical protein
VP145_00726	CDS	336				hypothetical protein
VP145_00727	CDS	1080				hypothetical protein
VP145_00728	CDS	177				hypothetical protein
VP145_00729	CDS	225				hypothetical protein
VP145_00730	CDS	1095	flaD_1		COG1344	Flagellin D
VP145_00731	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
VP145_00732	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
VP145_00733	CDS	171				hypothetical protein
VP145_00734	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
VP145_00735	CDS	969	cysK_1	2.5.1.47	COG0031	Cysteine synthase A
VP145_00736	CDS	744	cysZ		COG2981	Sulfate transporter CysZ
VP145_00737	CDS	951	zipA		COG3115	Cell division protein ZipA
VP145_00738	CDS	2013	ligA_1	6.5.1.2	COG0272	DNA ligase
VP145_00739	CDS	1410	chiP_1			Chitoporin
VP145_00740	CDS	183				hypothetical protein
VP145_00741	CDS	462	ybbJ		COG1585	Inner membrane protein YbbJ
VP145_00742	CDS	918	qmcA		COG0330	Protein QmcA
VP145_00743	CDS	855	ybbN		COG3118	putative protein YbbN
VP145_00744	CDS	828		1.-.-.-	COG4221	putative oxidoreductase
VP145_00745	CDS	918				Epimerase family protein
VP145_00746	CDS	735				hypothetical protein
